system:index,oid,B1,B2,B3,B4,B5,B6,B7,sr_atmos_opacity
LT05_190024_20010820_3,152170140,909.0,1032.0,799.0,2644.0,1342.0,2933.0,665.0,435.0
LT05_190024_20020620_0,151160030,358.0,489.0,324.0,831.0,355.0,2960.0,197.0,288.0
LT05_190024_20030623_3,152170140,419.0,609.0,492.0,2487.0,1229.0,2920.0,633.0,87.0
LT05_190024_20030826_3,152170140,310.0,481.0,369.0,1949.0,732.0,2929.0,278.0,141.0
LT05_190024_20040524_3,152170140,306.0,595.0,443.0,2127.0,1174.0,2874.0,512.0,73.0
LT05_190024_20040625_3,152170140,442.0,681.0,513.0,2849.0,1468.0,2883.0,733.0,218.0
LT05_190024_20040812_3,152170140,491.0,572.0,526.0,2371.0,1200.0,2968.0,546.0,92.0
LT05_190024_20050425_3,152170140,572.0,824.0,825.0,1686.0,1550.0,2860.0,1038.0,178.0
LT05_190024_20050527_3,152170140,450.0,665.0,602.0,2817.0,1426.0,2942.0,810.0,132.0
LT05_190024_20050714_3,152170140,390.0,616.0,594.0,2548.0,1804.0,3002.0,930.0,87.0
LT05_190024_20050730_3,152170140,486.0,701.0,664.0,2742.0,1771.0,2960.0,831.0,67.0
LT05_190024_20050831_3,152170140,371.0,394.0,307.0,2702.0,1269.0,2947.0,493.0,19.0
LT05_190024_20060701_3,152170140,487.0,768.0,750.0,2936.0,2042.0,2990.0,1016.0,133.0
LT05_190024_20060717_3,152170140,474.0,739.0,788.0,2546.0,1882.0,2990.0,1204.0,64.0
LT05_190024_20070501_3,152170140,637.0,958.0,860.0,3314.0,2087.0,2874.0,1142.0,170.0
LT05_190024_20070805_3,152170140,346.0,580.0,467.0,2893.0,1696.0,2929.0,781.0,75.0
LT05_190024_20070821_3,152170140,451.0,675.0,531.0,2838.0,1702.0,2933.0,811.0,141.0
LT05_190024_20070922_3,152170140,432.0,627.0,519.0,2938.0,1518.0,2879.0,776.0,98.0
LT05_190024_20080401_0,151160030,501.0,635.0,467.0,518.0,275.0,2831.0,194.0,386.0
LT05_190024_20080401_3,152170140,746.0,856.0,825.0,2044.0,1787.0,2841.0,756.0,292.0
LT05_190024_20080503_0,151160030,458.0,609.0,433.0,1022.0,560.0,2883.0,359.0,380.0
LT05_190024_20080503_3,152170140,587.0,845.0,699.0,3462.0,1841.0,2883.0,899.0,251.0
LT05_190024_20090927_3,152170140,389.0,631.0,565.0,2629.0,1656.0,2902.0,706.0,69.0
LT05_190024_20100407_3,152170140,541.0,773.0,752.0,2245.0,1753.0,2846.0,1007.0,108.0
LT05_190024_20100610_3,152170140,455.0,691.0,519.0,3276.0,1339.0,2955.0,601.0,282.0
LT05_190024_20100712_3,152170140,461.0,769.0,780.0,2662.0,1778.0,3007.0,966.0,88.0
LT05_190024_20110613_3,152170140,412.0,682.0,518.0,2877.0,1474.0,2933.0,689.0,169.0
LT05_190024_20110629_3,152170140,390.0,586.0,412.0,3029.0,1625.0,2973.0,700.0,117.0
LT05_190024_20110715_3,152170140,371.0,585.0,539.0,2736.0,1601.0,2951.0,749.0,54.0
LT05_190024_20110917_3,152170140,455.0,634.0,526.0,2833.0,1279.0,2888.0,611.0,139.0
LT05_190024_20111003_3,152170140,611.0,748.0,609.0,2824.0,1675.0,2897.0,763.0,174.0
LT05_191022_19840609_28,154170050,363.0,613.0,574.0,1733.0,731.0,2893.0,607.0,103.0
LT05_191022_19840609_29,154170090,520.0,809.0,745.0,2103.0,1632.0,2874.0,1006.0,65.0
LT05_191022_19840609_30,154170140,300.0,438.0,355.0,1982.0,754.0,2874.0,311.0,70.0
LT05_191022_19840711_27,154160010,747.0,859.0,652.0,2181.0,742.0,2964.0,368.0,375.0
LT05_191022_19840711_28,154170050,493.0,760.0,641.0,1650.0,937.0,2973.0,725.0,288.0
LT05_191022_19840711_29,154170090,763.0,964.0,1033.0,1944.0,1885.0,2968.0,1440.0,289.0
LT05_191022_19840711_30,154170140,459.0,553.0,424.0,1891.0,710.0,2955.0,325.0,283.0
LT05_191022_19840711_31,154170190,574.0,715.0,636.0,1720.0,958.0,2955.0,601.0,289.0
LT05_191022_19840812_27,154160010,371.0,596.0,409.0,1952.0,1075.0,2902.0,528.0,89.0
LT05_191022_19840812_31,154170190,593.0,772.0,597.0,1287.0,894.0,2893.0,526.0,298.0
LT05_191022_19840828_31,154170190,722.0,879.0,796.0,1530.0,895.0,2865.0,563.0,148.0
LT05_191022_19841015_27,154160010,397.0,575.0,415.0,1106.0,418.0,2826.0,252.0,83.0
LT05_191022_19841015_28,154170050,485.0,631.0,526.0,1259.0,910.0,2816.0,467.0,15.0
LT05_191022_19841015_29,154170090,392.0,443.0,431.0,600.0,470.0,2802.0,326.0,64.0
LT05_191022_19841031_14,153170130,384.0,552.0,357.0,509.0,226.0,2826.0,58.0,8.0
LT05_191022_19841031_29,154170090,565.0,683.0,699.0,1180.0,987.0,2836.0,701.0,9.0
LT05_191022_19841031_30,154170140,502.0,573.0,526.0,1155.0,722.0,2831.0,418.0,8.0
LT05_191022_19841031_31,154170190,543.0,755.0,680.0,1507.0,1327.0,2831.0,684.0,8.0
LT05_191022_19850511_14,153170130,504.0,726.0,525.0,824.0,569.0,2874.0,324.0,349.0
LT05_191022_19850511_30,154170140,413.0,624.0,549.0,1058.0,742.0,2879.0,484.0,192.0
LT05_191022_19850511_31,154170190,472.0,625.0,583.0,1302.0,960.0,2893.0,639.0,193.0
LT05_191022_19850527_12,153170080,437.0,654.0,548.0,1531.0,925.0,2929.0,503.0,194.0
LT05_191022_19850527_14,153170130,557.0,766.0,645.0,1056.0,633.0,2924.0,352.0,208.0
LT05_191022_19850527_27,154160010,499.0,709.0,524.0,2049.0,911.0,2955.0,511.0,287.0
LT05_191022_19850527_28,154170050,690.0,993.0,949.0,2129.0,1645.0,2964.0,897.0,289.0
LT05_191022_19850527_29,154170090,652.0,922.0,991.0,1794.0,1666.0,2960.0,1314.0,245.0
LT05_191022_19850527_30,154170140,568.0,752.0,598.0,1829.0,852.0,2920.0,469.0,269.0
LT05_191022_19850527_31,154170190,537.0,777.0,654.0,1537.0,1141.0,2942.0,694.0,193.0
LT05_191022_19850714_12,153170080,657.0,787.0,701.0,1882.0,899.0,2929.0,599.0,296.0
LT05_191022_19850714_27,154160010,659.0,810.0,573.0,2182.0,942.0,2938.0,367.0,384.0
LT05_191022_19850714_30,154170140,456.0,592.0,422.0,1975.0,793.0,2906.0,325.0,287.0
LT05_191022_19850815_12,153170080,980.0,1123.0,904.0,1946.0,886.0,2947.0,452.0,358.0
LT05_191022_19850815_14,153170130,767.0,928.0,734.0,1175.0,509.0,2938.0,318.0,378.0
LT05_191022_19850815_30,154170140,1029.0,985.0,823.0,1771.0,894.0,2933.0,366.0,382.0
LT05_191022_19850815_31,154170190,709.0,840.0,739.0,1718.0,1018.0,2951.0,589.0,381.0
LT05_191022_19850831_12,153170080,540.0,677.0,497.0,483.0,130.0,2893.0,18.0,196.0
LT05_191022_19850831_14,153170130,546.0,599.0,427.0,515.0,157.0,2893.0,108.0,258.0
LT05_191022_19850831_27,154160010,432.0,555.0,389.0,549.0,102.0,2906.0,66.0,177.0
LT05_191022_19850831_28,154170050,465.0,702.0,468.0,621.0,123.0,2902.0,108.0,288.0
LT05_191022_19850831_29,154170090,514.0,668.0,483.0,1400.0,561.0,2906.0,251.0,350.0
LT05_191022_19850831_30,154170140,550.0,653.0,428.0,1995.0,825.0,2893.0,298.0,268.0
LT05_191022_19850831_31,154170190,570.0,749.0,556.0,1230.0,557.0,2906.0,297.0,275.0
LT05_191022_19851002_12,153170080,403.0,463.0,364.0,557.0,354.0,2874.0,214.0,93.0
LT05_191022_19851002_14,153170130,375.0,465.0,365.0,812.0,397.0,2860.0,153.0,96.0
LT05_191022_19851002_27,154160010,468.0,576.0,515.0,1678.0,796.0,2874.0,405.0,144.0
LT05_191022_19851002_29,154170090,525.0,702.0,681.0,1419.0,1455.0,2888.0,909.0,154.0
LT05_191022_19851002_30,154170140,442.0,553.0,492.0,1585.0,744.0,2869.0,340.0,74.0
LT05_191022_19851002_31,154170190,553.0,749.0,557.0,1637.0,1118.0,2874.0,581.0,47.0
LT05_191022_19860615_12,153170080,323.0,472.0,393.0,1165.0,630.0,2938.0,422.0,26.0
LT05_191022_19860615_14,153170130,338.0,578.0,455.0,1165.0,554.0,2920.0,424.0,28.0
LT05_191022_19860615_27,154160010,359.0,533.0,380.0,1942.0,903.0,2915.0,392.0,263.0
LT05_191022_19860615_28,154170050,424.0,640.0,543.0,1846.0,820.0,2924.0,466.0,188.0
LT05_191022_19860615_30,154170140,330.0,494.0,313.0,1677.0,815.0,2902.0,277.0,169.0
LT05_191022_19860701_12,153170080,366.0,584.0,519.0,1267.0,747.0,2938.0,469.0,67.0
LT05_191022_19860701_14,153170130,348.0,583.0,422.0,1151.0,563.0,2933.0,283.0,67.0
LT05_191022_19860701_27,154160010,349.0,544.0,384.0,2412.0,702.0,2929.0,322.0,190.0
LT05_191022_19860701_28,154170050,428.0,752.0,636.0,2355.0,1400.0,2947.0,781.0,147.0
LT05_191022_19860701_29,154170090,466.0,753.0,671.0,1995.0,1612.0,2942.0,1008.0,139.0
LT05_191022_19860701_31,154170190,401.0,621.0,551.0,1154.0,1012.0,2938.0,658.0,78.0
LT05_191022_19860717_12,153170080,368.0,546.0,484.0,1159.0,532.0,2942.0,410.0,18.0
LT05_191022_19860717_14,153170130,390.0,660.0,552.0,1239.0,586.0,2924.0,333.0,8.0
LT05_191022_19860717_27,154160010,266.0,482.0,293.0,1832.0,953.0,2920.0,415.0,104.0
LT05_191022_19860717_28,154170050,277.0,538.0,412.0,1335.0,812.0,2924.0,571.0,55.0
LT05_191022_19860717_29,154170090,436.0,690.0,680.0,2061.0,1525.0,2915.0,845.0,55.0
LT05_191022_19860717_30,154170140,197.0,325.0,256.0,1565.0,752.0,2911.0,295.0,22.0
LT05_191022_19860717_31,154170190,341.0,589.0,587.0,1243.0,1211.0,2951.0,798.0,17.0
LT05_191022_19860802_12,153170080,441.0,627.0,585.0,1096.0,595.0,2933.0,418.0,130.0
LT05_191022_19860802_14,153170130,513.0,717.0,593.0,1180.0,652.0,2920.0,417.0,103.0
LT05_191022_19860802_27,154160010,408.0,660.0,427.0,2210.0,1040.0,2929.0,426.0,288.0
LT05_191022_19860802_29,154170090,508.0,745.0,657.0,2161.0,1649.0,2911.0,837.0,289.0
LT05_191022_19860802_30,154170140,478.0,587.0,442.0,1835.0,914.0,2911.0,339.0,243.0
LT05_191022_19860802_31,154170190,729.0,944.0,754.0,1608.0,1137.0,2920.0,662.0,191.0
LT05_191022_19860818_12,153170080,660.0,925.0,760.0,1318.0,762.0,2879.0,537.0,261.0
LT05_191022_19860818_27,154160010,509.0,682.0,508.0,2038.0,929.0,2860.0,457.0,209.0
LT05_191022_19860818_29,154170090,615.0,887.0,726.0,2003.0,1305.0,2869.0,724.0,279.0
LT05_191022_19860919_29,154170090,322.0,372.0,295.0,648.0,350.0,2821.0,188.0,145.0
LT05_191022_19860919_30,154170140,651.0,657.0,540.0,2154.0,909.0,2831.0,399.0,140.0
LT05_191022_19860919_31,154170190,766.0,846.0,705.0,1418.0,1050.0,2826.0,504.0,84.0
LT05_191022_19861005_12,153170080,259.0,497.0,380.0,526.0,156.0,2821.0,159.0,9.0
LT05_191022_19861005_14,153170130,235.0,438.0,330.0,712.0,491.0,2816.0,280.0,8.0
LT05_191022_19861005_27,154160010,367.0,514.0,394.0,1608.0,1104.0,2831.0,349.0,11.0
LT05_191022_19861005_29,154170090,460.0,644.0,614.0,1610.0,1492.0,2821.0,968.0,9.0
LT05_191022_19870501_14,153170130,491.0,665.0,545.0,645.0,406.0,2874.0,347.0,178.0
LT05_191022_19870501_31,154170190,529.0,720.0,592.0,1130.0,1164.0,2879.0,843.0,164.0
LT05_191022_19870602_28,154170050,887.0,1131.0,1021.0,2242.0,1555.0,2855.0,930.0,353.0
LT05_191022_19870602_29,154170090,640.0,853.0,816.0,1982.0,1600.0,2874.0,1077.0,289.0
LT05_191022_19870704_29,154170090,456.0,759.0,709.0,1716.0,1209.0,2865.0,702.0,253.0
LT05_191022_19870821_14,153170130,451.0,546.0,472.0,967.0,493.0,2893.0,280.0,179.0
LT05_191022_19870922_12,153170080,875.0,1003.0,897.0,1190.0,590.0,2841.0,303.0,262.0
LT05_191022_19870922_14,153170130,912.0,1010.0,850.0,1379.0,752.0,2821.0,361.0,255.0
LT05_191022_19870922_28,154170050,972.0,1161.0,979.0,1477.0,810.0,2821.0,486.0,266.0
LT05_191022_19870922_29,154170090,1060.0,1223.0,1085.0,2228.0,1299.0,2826.0,661.0,262.0
LT05_191022_19871008_14,153170130,758.0,823.0,587.0,987.0,462.0,2846.0,224.0,189.0
LT05_191022_19871008_28,154170050,593.0,814.0,699.0,1229.0,712.0,2831.0,229.0,260.0
LT05_191022_19880417_12,153170080,393.0,540.0,454.0,732.0,629.0,2836.0,564.0,29.0
LT05_191022_19880417_14,153170130,309.0,496.0,378.0,434.0,397.0,2826.0,316.0,35.0
LT05_191022_19880417_28,154170050,498.0,680.0,689.0,1048.0,1054.0,2860.0,827.0,36.0
LT05_191022_19880417_29,154170090,584.0,770.0,917.0,1519.0,1612.0,2869.0,1247.0,22.0
LT05_191022_19880417_30,154170140,301.0,418.0,421.0,610.0,517.0,2826.0,360.0,30.0
LT05_191022_19880417_31,154170190,455.0,598.0,689.0,952.0,1128.0,2841.0,858.0,9.0
LT05_191022_19880503_14,153170130,490.0,619.0,501.0,389.0,189.0,2841.0,174.0,289.0
LT05_191022_19880503_27,154160010,739.0,970.0,921.0,2515.0,2175.0,2893.0,1650.0,347.0
LT05_191022_19880503_29,154170090,738.0,817.0,670.0,550.0,123.0,2836.0,88.0,385.0
LT05_191022_19880503_30,154170140,505.0,648.0,602.0,1555.0,1012.0,2929.0,551.0,342.0
LT05_191022_19880503_31,154170190,644.0,803.0,658.0,614.0,278.0,2860.0,134.0,289.0
LT05_191022_19880519_14,153170130,519.0,773.0,606.0,1136.0,608.0,2865.0,354.0,289.0
LT05_191022_19880519_27,154160010,445.0,602.0,457.0,1359.0,808.0,2865.0,436.0,320.0
LT05_191022_19880519_28,154170050,607.0,879.0,876.0,2250.0,1377.0,2869.0,743.0,247.0
LT05_191022_19880519_31,154170190,859.0,987.0,826.0,1223.0,827.0,2874.0,509.0,289.0
LT05_191022_19880620_28,154170050,497.0,727.0,645.0,1956.0,1000.0,2906.0,688.0,197.0
LT05_191022_19880620_30,154170140,342.0,483.0,397.0,2048.0,837.0,2911.0,460.0,130.0
LT05_191022_19880620_31,154170190,433.0,681.0,538.0,1733.0,808.0,2915.0,459.0,96.0
LT05_191022_19880706_14,153170130,528.0,801.0,545.0,1269.0,562.0,2915.0,244.0,95.0
LT05_191022_19880706_30,154170140,565.0,629.0,490.0,2473.0,778.0,2911.0,244.0,178.0
LT05_191022_19880807_12,153170080,541.0,699.0,610.0,1000.0,439.0,2902.0,225.0,78.0
LT05_191022_19880908_27,154160010,343.0,515.0,345.0,2114.0,899.0,2902.0,463.0,138.0
LT05_191022_19880908_29,154170090,355.0,574.0,484.0,1655.0,1137.0,2888.0,706.0,122.0
LT05_191022_19881026_14,153170130,390.0,386.0,382.0,600.0,412.0,2761.0,206.0,8.0
LT05_191022_19881026_27,154160010,426.0,722.0,670.0,1994.0,1529.0,2745.0,772.0,36.0
LT05_191022_19881026_28,154170050,309.0,497.0,402.0,867.0,593.0,2756.0,214.0,9.0
LT05_191022_19881026_29,154170090,390.0,497.0,475.0,1108.0,814.0,2735.0,533.0,8.0
LT05_191022_19881026_30,154170140,417.0,568.0,465.0,1324.0,691.0,2766.0,367.0,8.0
LT05_191022_19881026_31,154170190,495.0,648.0,603.0,1633.0,1172.0,2766.0,599.0,8.0
LT05_191022_19890404_12,153170080,557.0,623.0,554.0,689.0,428.0,2761.0,253.0,159.0
LT05_191022_19890404_14,153170130,531.0,682.0,519.0,573.0,434.0,2756.0,347.0,26.0
LT05_191022_19890404_27,154160010,424.0,549.0,533.0,857.0,471.0,2766.0,258.0,132.0
LT05_191022_19890404_28,154170050,484.0,674.0,553.0,766.0,800.0,2766.0,773.0,82.0
LT05_191022_19890404_30,154170140,439.0,551.0,487.0,721.0,598.0,2761.0,350.0,13.0
LT05_191022_19890522_12,153170080,398.0,606.0,569.0,1048.0,731.0,2902.0,422.0,15.0
LT05_191022_19890522_14,153170130,402.0,682.0,602.0,1011.0,528.0,2888.0,422.0,9.0
LT05_191022_19890522_27,154160010,279.0,496.0,443.0,1602.0,793.0,2897.0,428.0,131.0
LT05_191022_19890522_28,154170050,404.0,717.0,667.0,1626.0,896.0,2897.0,464.0,39.0
LT05_191022_19890522_29,154170090,434.0,649.0,607.0,1735.0,1306.0,2888.0,829.0,11.0
LT05_191022_19890522_30,154170140,266.0,465.0,283.0,1801.0,761.0,2879.0,351.0,14.0
LT05_191022_19890522_31,154170190,324.0,540.0,445.0,1275.0,785.0,2888.0,496.0,9.0
LT05_191022_19890623_27,154160010,329.0,550.0,358.0,2505.0,991.0,2933.0,435.0,154.0
LT05_191022_19890623_28,154170050,380.0,592.0,495.0,1437.0,587.0,2906.0,280.0,246.0
LT05_191022_19890725_12,153170080,368.0,500.0,442.0,864.0,390.0,2929.0,328.0,71.0
LT05_191022_19890725_27,154160010,327.0,599.0,390.0,2669.0,1029.0,2942.0,490.0,143.0
LT05_191022_19890725_28,154170050,286.0,461.0,408.0,793.0,613.0,2933.0,215.0,87.0
LT05_191022_19890725_29,154170090,477.0,700.0,618.0,1636.0,1514.0,2924.0,798.0,70.0
LT05_191022_19890810_28,154170050,389.0,540.0,470.0,1335.0,834.0,2902.0,608.0,121.0
LT05_191022_19890810_29,154170090,426.0,697.0,609.0,2345.0,1397.0,2897.0,778.0,152.0
LT05_191022_19890826_12,153170080,702.0,636.0,542.0,707.0,223.0,2874.0,64.0,158.0
LT05_191022_19890826_14,153170130,358.0,547.0,424.0,1083.0,411.0,2869.0,197.0,152.0
LT05_191022_19890826_28,154170050,580.0,741.0,674.0,768.0,163.0,2865.0,110.0,165.0
LT05_191022_19890826_29,154170090,441.0,690.0,465.0,2800.0,1402.0,2855.0,607.0,170.0
LT05_191022_19890911_12,153170080,375.0,727.0,528.0,511.0,393.0,2883.0,223.0,29.0
LT05_191022_19890911_14,153170130,289.0,441.0,319.0,810.0,428.0,2874.0,175.0,24.0
LT05_191022_19890911_28,154170050,368.0,520.0,431.0,1282.0,747.0,2874.0,524.0,84.0
LT05_191022_19890911_29,154170090,530.0,705.0,593.0,2477.0,1692.0,2860.0,924.0,126.0
LT05_191022_19890927_12,153170080,1991.0,2115.0,1852.0,2165.0,1246.0,2860.0,771.0,
LT05_191022_19890927_28,154170050,1692.0,1669.0,1457.0,1989.0,998.0,2865.0,503.0,
LT05_191022_19890927_29,154170090,1531.0,1496.0,1307.0,1869.0,1158.0,2874.0,675.0,
LT05_191022_19890927_30,154170140,1435.0,1365.0,1144.0,2021.0,986.0,2869.0,382.0,
LT05_191022_19890927_31,154170190,1535.0,1641.0,1434.0,1841.0,1141.0,2879.0,608.0,
LT05_191022_19900407_12,153170080,431.0,588.0,486.0,846.0,560.0,2807.0,438.0,95.0
LT05_191022_19900407_14,153170130,225.0,373.0,258.0,430.0,370.0,2792.0,302.0,43.0
LT05_191022_19900407_27,154160010,464.0,535.0,439.0,693.0,638.0,2811.0,401.0,227.0
LT05_191022_19900407_28,154170050,587.0,761.0,635.0,901.0,637.0,2797.0,591.0,197.0
LT05_191022_19900407_29,154170090,647.0,806.0,764.0,1355.0,1375.0,2802.0,926.0,213.0
LT05_191022_19900407_30,154170140,388.0,492.0,402.0,661.0,729.0,2802.0,489.0,105.0
LT05_191022_19900407_31,154170190,518.0,662.0,632.0,1234.0,1272.0,2811.0,855.0,52.0
LT05_191022_19900423_14,153170130,942.0,995.0,892.0,1192.0,655.0,2821.0,442.0,382.0
LT05_191022_19900423_28,154170050,673.0,913.0,865.0,1213.0,728.0,2855.0,627.0,386.0
LT05_191022_19900423_29,154170090,688.0,884.0,838.0,1592.0,1253.0,2869.0,887.0,322.0
LT05_191022_19900509_12,153170080,407.0,578.0,577.0,1124.0,588.0,2920.0,334.0,136.0
LT05_191022_19900509_14,153170130,403.0,606.0,494.0,957.0,448.0,2911.0,333.0,172.0
LT05_191022_19900509_27,154160010,476.0,606.0,495.0,2072.0,994.0,2951.0,499.0,193.0
LT05_191022_19900509_28,154170050,537.0,796.0,772.0,1784.0,881.0,2942.0,501.0,256.0
LT05_191022_19900509_29,154170090,550.0,729.0,675.0,1815.0,1390.0,2933.0,781.0,197.0
LT05_191022_19900509_30,154170140,396.0,560.0,417.0,1256.0,478.0,2911.0,295.0,197.0
LT05_191022_19900509_31,154170190,475.0,684.0,525.0,1085.0,843.0,2929.0,495.0,199.0
LT05_191022_19900525_14,153170130,418.0,635.0,560.0,1015.0,502.0,2883.0,314.0,75.0
LT05_191022_19900525_30,154170140,377.0,546.0,415.0,2291.0,870.0,2879.0,427.0,127.0
LT05_191022_19900525_31,154170190,407.0,667.0,588.0,1247.0,1102.0,2893.0,685.0,110.0
LT05_191022_19900626_28,154170050,357.0,579.0,518.0,1386.0,828.0,2911.0,395.0,82.0
LT05_191022_19900626_29,154170090,421.0,689.0,647.0,2161.0,1462.0,2906.0,920.0,89.0
LT05_191022_19900728_12,153170080,310.0,498.0,403.0,1168.0,619.0,2938.0,375.0,20.0
LT05_191022_19900728_14,153170130,281.0,541.0,406.0,1407.0,592.0,2924.0,297.0,9.0
LT05_191022_19900728_27,154160010,347.0,508.0,376.0,2554.0,1021.0,2924.0,420.0,116.0
LT05_191022_19900728_28,154170050,247.0,448.0,393.0,815.0,488.0,2920.0,260.0,63.0
LT05_191022_19900728_29,154170090,338.0,615.0,540.0,2314.0,1263.0,2920.0,694.0,33.0
LT05_191022_19900728_30,154170140,206.0,346.0,270.0,1817.0,705.0,2911.0,221.0,22.0
LT05_191022_19900728_31,154170190,306.0,468.0,375.0,1213.0,922.0,2924.0,493.0,9.0
LT05_191022_19900813_12,153170080,755.0,853.0,661.0,1367.0,761.0,2915.0,494.0,264.0
LT05_191022_19900813_28,154170050,628.0,786.0,643.0,1536.0,836.0,2915.0,639.0,355.0
LT05_191022_19900813_29,154170090,481.0,665.0,580.0,2246.0,1337.0,2915.0,725.0,296.0
LT05_191022_19900813_30,154170140,639.0,694.0,524.0,1656.0,827.0,2906.0,409.0,225.0
LT05_191022_19900813_31,154170190,573.0,794.0,650.0,1648.0,1313.0,2920.0,670.0,195.0
LT05_191022_19900829_12,153170080,356.0,497.0,422.0,891.0,430.0,2902.0,344.0,83.0
LT05_191022_19900829_14,153170130,498.0,677.0,538.0,1175.0,717.0,2860.0,436.0,96.0
LT05_191022_19900829_27,154160010,405.0,586.0,415.0,1830.0,1092.0,2920.0,491.0,122.0
LT05_191022_19900829_28,154170050,346.0,529.0,407.0,1050.0,468.0,2902.0,350.0,138.0
LT05_191022_19900829_29,154170090,505.0,673.0,576.0,1731.0,1483.0,2906.0,817.0,134.0
LT05_191022_19900829_30,154170140,280.0,368.0,307.0,1613.0,691.0,2902.0,301.0,79.0
LT05_191022_19900829_31,154170190,444.0,650.0,514.0,1512.0,1009.0,2920.0,574.0,63.0
LT05_191022_19900914_27,154160010,431.0,460.0,425.0,796.0,303.0,2850.0,129.0,138.0
LT05_191022_19900914_28,154170050,362.0,411.0,382.0,522.0,341.0,2846.0,288.0,130.0
LT05_191022_19900914_29,154170090,562.0,661.0,553.0,2067.0,1373.0,2865.0,656.0,170.0
LT05_191022_19910410_12,153170080,389.0,594.0,456.0,652.0,766.0,2807.0,472.0,12.0
LT05_191022_19910410_14,153170130,351.0,460.0,419.0,608.0,394.0,2792.0,250.0,9.0
LT05_191022_19910410_27,154160010,588.0,668.0,687.0,1267.0,975.0,2821.0,711.0,97.0
LT05_191022_19910410_28,154170050,562.0,665.0,684.0,1125.0,847.0,2811.0,482.0,103.0
LT05_191022_19910410_29,154170090,527.0,625.0,730.0,1077.0,1292.0,2816.0,982.0,81.0
LT05_191022_19910410_30,154170140,337.0,465.0,423.0,704.0,617.0,2797.0,431.0,9.0
LT05_191022_19910410_31,154170190,340.0,466.0,423.0,794.0,677.0,2807.0,386.0,8.0
LT05_191022_19910426_27,154160010,821.0,860.0,769.0,1109.0,1061.0,2841.0,754.0,623.0
LT05_191022_19910426_28,154170050,1006.0,1101.0,1018.0,1567.0,773.0,2836.0,617.0,576.0
LT05_191022_19910426_30,154170140,728.0,790.0,708.0,992.0,554.0,2816.0,306.0,288.0
LT05_191022_19910426_31,154170190,790.0,914.0,814.0,1536.0,1151.0,2807.0,646.0,340.0
LT05_191022_19910528_12,153170080,423.0,725.0,637.0,1241.0,838.0,2874.0,496.0,9.0
LT05_191022_19910528_27,154160010,290.0,480.0,357.0,873.0,508.0,2888.0,280.0,93.0
LT05_191022_19910528_28,154170050,338.0,585.0,546.0,1104.0,614.0,2883.0,650.0,9.0
LT05_191022_19910528_29,154170090,473.0,656.0,610.0,1669.0,1209.0,2888.0,833.0,8.0
LT05_191022_19910528_30,154170140,258.0,474.0,384.0,1548.0,816.0,2860.0,500.0,9.0
LT05_191022_19910528_31,154170190,329.0,548.0,416.0,1545.0,995.0,2855.0,535.0,8.0
LT05_191022_19910731_12,153170080,652.0,727.0,602.0,990.0,548.0,2911.0,345.0,195.0
LT05_191022_19910731_14,153170130,549.0,696.0,502.0,1078.0,491.0,2906.0,140.0,169.0
LT05_191022_19910731_27,154160010,360.0,526.0,349.0,2262.0,851.0,2920.0,392.0,288.0
LT05_191022_19910731_28,154170050,398.0,619.0,508.0,1791.0,672.0,2924.0,308.0,171.0
LT05_191022_19910731_29,154170090,459.0,608.0,535.0,2098.0,1461.0,2920.0,766.0,193.0
LT05_191022_19910731_30,154170140,274.0,402.0,280.0,1650.0,784.0,2915.0,306.0,183.0
LT05_191022_19910731_31,154170190,448.0,609.0,498.0,1256.0,985.0,2911.0,552.0,190.0
LT05_191022_19910816_12,153170080,815.0,923.0,723.0,1630.0,635.0,2911.0,361.0,209.0
LT05_191022_19910816_14,153170130,562.0,699.0,489.0,1175.0,454.0,2902.0,145.0,208.0
LT05_191022_19910816_27,154160010,1117.0,1081.0,851.0,1679.0,835.0,2902.0,276.0,383.0
LT05_191022_19910816_28,154170050,786.0,966.0,795.0,1680.0,707.0,2893.0,456.0,422.0
LT05_191022_19910816_29,154170090,687.0,829.0,678.0,2356.0,1277.0,2902.0,770.0,385.0
LT05_191022_19910816_30,154170140,546.0,595.0,434.0,1755.0,826.0,2902.0,408.0,349.0
LT05_191022_19910901_12,153170080,340.0,549.0,467.0,761.0,403.0,2906.0,256.0,80.0
LT05_191022_19910901_14,153170130,388.0,565.0,401.0,909.0,374.0,2893.0,165.0,44.0
LT05_191022_19910901_28,154170050,413.0,579.0,365.0,1116.0,641.0,2902.0,260.0,147.0
LT05_191022_19910901_29,154170090,379.0,537.0,458.0,2053.0,1172.0,2902.0,639.0,127.0
LT05_191022_19910901_30,154170140,272.0,395.0,291.0,1644.0,702.0,2893.0,305.0,121.0
LT05_191022_19910901_31,154170190,432.0,566.0,481.0,1725.0,1088.0,2906.0,444.0,59.0
LT05_191022_19911003_28,154170050,385.0,543.0,476.0,1325.0,1078.0,2850.0,461.0,33.0
